Zipcode,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
11436,21895,49.054542126568855,50.945457873431145,13.012970145709705,1.199779321688765,67.68340664575113,0.6300249040640328,7.1976532321425974,62.31271854221373,61578.51723944898,11113.563316012227,23040.60293189511,3547.8134829186115,15.316915267995235,19.99536913931667,23.5126356810122,25.43779367653518,28.6227095535496,9.554543603352602,12.84751343421935,43.095713017844474,5.860068707366757,44.73546175069076,2.6603361087749033,1.665171291020397,1.982707061120325,48.524175978564784,972.1056760915393,76.60837160269472,17.042755473409795,6.211927324597549,0.1437551552650184,12.702726146984356
11435,52111,49.925367228363086,50.0746327716369,32.2905170100458,12.485692000045132,23.51791960887622,0.06516387186425794,21.46838730039219,54.682338268964166,54650.04261874841,8714.476300931718,23678.36796271151,4123.403652266504,18.717810112774902,24.732417664644053,28.829809168640136,25.81858352763342,23.664020468484903,10.24930449399613,11.44049496775174,25.310078465374595,4.4271067269154765,62.75522992147883,4.038094040593393,1.4687502086535538,2.0215370647190736,47.36921650354018,1897.840080560277,81.82436182176811,11.03236883135048,7.087333070610104,0.06516387186425794,14.619242572691565
11378,31234,38.50471685884106,54.69999820606579,30.476593945307236,60.165998699017536,0.7922676930099075,0.04374425648119395,7.636544067254447,66.42344909789263,58286.25816287829,12236.97136257557,31331.98739979236,5867.866376682637,9.969048130756127,15.717249207470164,32.84632198524079,18.879628516370975,27.442680351201766,11.770349823135495,9.068032359965086,36.338947435279074,6.874286242931303,43.04140439595984,10.878433645949466,1.1350175147424384,1.7490662639140357,38.38544884067553,846.678179329438,82.76704129886825,11.933037997730695,4.999193387989608,0.2948940067945772,7.3292357421965155
11433,36101,46.640048012794885,53.359951987205115,16.401440990417115,0.82280072663816,72.21597217980455,0.28474189953090984,4.86333500584577,59.668042561114056,53038.820557822895,13866.11130610196,20534.601469120138,2989.4790798184245,17.9512545926336,23.15433483492848,21.91625116034112,34.92831127605657,22.015396333562617,9.344156783934832,11.780504865076388,36.715328398923965,4.8845303534947195,52.26956627344616,4.014681754155702,0.544658912448716,1.6048562027959619,47.60523562308366,1383.1980853318994,74.5173937434365,21.036732569833017,4.330702918658381,0.120276947968404,15.931701381411004
11432,66606,47.462552120061815,52.53744787993822,19.685952455776658,16.34481124265572,13.0799583599144,0.41764093443929706,45.01011565663548,60.318585983077476,59590.95841770509,15154.624612880854,23835.161592640266,4031.1763616088288,17.430165467686503,24.508603635655867,35.24840128798067,22.695370056066867,26.45982891546834,5.0947957018117895,10.49902024158217,28.941542026356032,5.526965201065791,53.741188110248835,7.493655287487659,1.4175919763946365,2.8838378197780323,43.6529055385663,1490.6160078960668,77.91228925382359,14.695636982237732,7.315812110640091,0.0760206109242364,10.748008786529175
11372,94834,50.10913867933792,49.89086132066206,54.754249624267636,20.43018948408608,1.4075092468683483,0.048578966179771775,21.350490822937807,49.76736120817317,51401.353627879245,8928.48106864965,28070.80612642827,4711.273920319273,16.726210850827844,19.47518688429454,31.633279391787756,27.14081331574982,20.281417284124867,7.484336736376629,13.491517348349559,15.471228224146897,4.401567498802321,69.93131552925152,7.020432497180891,1.5013258332080803,1.705802169919233,39.680812232822454,3287.924312379625,80.23304779609842,10.033737956861213,9.73298055660785,0.0,6.199840158123598
11373,76797,50.510726464813715,49.4892735351863,36.173256767042616,7.55506576525208,1.5783233297316506,0.15059817159838024,52.671559750188145,48.487634854037466,50445.308233784686,8906.57105784332,22619.84965717461,3609.3403315357023,19.25698247554246,22.93433377478595,27.175781981573746,31.5104173428295,21.098378159295635,7.300078019478468,12.904301899830564,13.73940811556051,5.57863740222992,70.3455070403246,6.998317511692533,1.6604233433675675,1.696723273733136,41.922746394306586,2476.8327756609856,84.59819551513989,7.98841655057324,7.321477743318566,0.08419662838352131,6.830503465083863
11380,4557,46.14878209348255,53.85121790651744,39.5,3.7000000000000006,1.6,0.0,55.2,46.03906078560456,47024.0,5806.0,19769.0,2820.0,22.1,26.0,24.0,32.8,23.7,3.5,16.0,10.6,4.2,79.7,2.1,0.0,3.4000000000000004,43.2,2279.0,79.5,10.4,9.7,0.4,4.8
11434,61344,44.25986803128259,55.740131968717414,10.405796977628103,1.111984681109732,83.69377852140163,0.0,1.3890293207279576,65.23741891746079,62381.26018912949,15707.731707533403,24001.859204514574,3496.9013003353843,11.294153425142586,14.272615899265674,26.527525485137232,27.87083068309392,26.4613062242057,7.443074082762449,11.700724912921663,40.00804202112484,5.970408858007151,48.06330161574495,3.119525343665876,1.1034243165390816,1.7471312537420476,48.64290338268854,1815.3596664456636,71.85925852121856,24.129956429158497,3.9550249883232804,0.07667008428701949,10.887004341345873
11368,136314,51.265014181425165,43.83013969161167,77.61883704617829,3.720243659242774,6.680011252826142,0.1094208856923398,11.098541874126589,32.01877372916958,44918.67151052567,8991.019262844633,15521.609987473514,2240.590318854793,25.148647026338452,34.29788084209952,11.15431032484087,38.81093485590886,18.473235883469247,17.1312924221867,14.443363963787263,16.676448873403103,5.245618530119691,66.54645759171255,8.159055337579717,2.1455219220755817,1.2083533797506054,42.52971257039476,2522.511267447248,84.7025433657671,6.008857782119194,9.257386562077663,0.016277836299881172,5.867949221500651
11413,44558,45.373682096881545,54.626317903118434,6.150000240540542,1.1440616852860737,88.97643060620125,0.0,1.7887526519714438,67.34197906918233,81294.67537774928,17611.18459910903,29827.917039543005,3743.766155602775,7.310409116940561,12.311529684412953,33.548945398640384,25.556202755285383,25.09793443450025,7.408284574044019,8.380363134591013,47.17285405963421,5.6406401461310205,42.13353134245104,1.7761043836994708,1.3677146078435205,1.9219813162438615,51.80050979638126,1518.7607798373149,72.79598849323447,23.490307257696834,3.5328451602263193,0.16269643635543837,8.18166927851805
11369,27095,50.09539725299413,49.904602747005875,58.16853509492883,7.280486124995831,20.76202753009632,0.017602176229426454,13.033706145439046,52.53374798682193,50590.88743238834,11741.954860310054,21150.215270484372,3285.951188907432,18.437535209051035,25.232289468607224,22.977326537994827,28.842668767472816,23.991371388116317,10.818907600654857,13.343084574182235,24.82785026826794,8.496235274028104,52.47082921507895,8.149525243932572,3.4775907855445443,2.581490733122084,40.108309768050276,1537.632193744797,82.21217592577483,11.399377312542384,6.376124153593884,0.0,10.271074837320722
11412,39362,45.23226717599894,54.76773282400106,6.531069900762546,0.7528832154079423,87.3803947049721,0.09925172990371062,2.259058203142001,67.3350867544419,72651.13041602881,16114.447405371191,25963.49306482268,4159.9169045856515,9.324652319794001,14.283203757381365,25.781311238798157,30.890863764570597,25.540515022918495,6.739851860998858,11.049724216768643,45.708913177940204,3.553962243489125,45.72625939688404,2.1514622816736697,0.9332162571264374,1.967403044523026,51.6740667602329,1064.98871817513,74.99948767757866,22.145314276813753,2.8293380512166593,0.025859994390938775,13.373933707904639
11411,22057,44.04608882590237,55.95391117409763,5.67552568236294,1.5423213227933843,89.77093315985368,0.16539933131923978,0.7863791488200715,74.03604890521565,84400.68117882425,20092.610326085654,31748.123130000105,4473.09287627334,3.855689230413725,4.220449891215714,33.724324403217544,23.703727390695327,27.456808623897906,4.852106445444711,10.275647906656872,53.096366412467574,7.5305892510279095,35.95304023124079,0.6360094858706856,0.7028702778739404,2.0837267887727338,49.17260887730717,750.289076776821,68.52117791627128,27.482320592698223,3.9197082613268566,0.07167686430393577,7.150826357242073
11423,15130,47.61318740672261,52.3868125932774,16.999156630126887,2.722660685535496,49.145636572205674,2.3187116613916854,20.429820517157754,66.75179743323784,62391.52574825141,13158.836925995698,22347.804314987283,3701.2475932576262,10.696958693675976,12.640266871022392,23.1440590253863,31.883688323323312,22.99739137105751,9.52035480998975,12.473797931409024,39.78660294486992,4.652476586160334,49.38671906372996,3.15052609915461,1.0242695513935072,1.9591481720365,47.60725597617713,1098.0764185129306,80.66723490832614,16.01383830065321,3.2721617998576424,0.005635595942940726,15.292987216470017
11427,24957,47.04788068503579,52.95211931496421,17.911484125078214,28.20873771245102,17.72696256308691,0.0,28.48549843768415,73.22425990075472,70192.75908865654,11686.17586601056,31002.5322401848,4340.358142414069,8.242611875538923,12.67346514953268,39.89180905873886,19.626817463681167,26.39446360117595,6.825623649513096,7.32009067758307,46.26197278964254,8.631944630085938,39.893268545536,2.7268035222473053,0.4710330093290151,1.934169494465,47.276995435411834,1669.2253084681354,78.50980825758111,17.249036270794964,4.146739624735823,0.07604204445406108,7.417930272406869
11428,30347,49.38098996831691,50.619010031683096,22.6632263916504,13.663472903957928,15.661227928037952,0.16130752267770662,30.97984034627416,65.5273246358577,70736.28589332307,16028.37906625878,23326.7411238706,3465.0248091936733,10.346065920413777,18.863803784490614,26.10888523953626,21.818490188472655,28.762326066460847,9.468666013966349,13.821908986841379,50.525268485138945,6.583530757214424,38.114102327977804,2.3454974406352527,0.8530529584820769,1.5853822158579782,44.73525534084874,1192.792621142273,79.34767001292582,15.326205652838846,5.365597497783885,0.0,8.807433422059972
11379,33579,46.760724443910235,53.239275556089765,16.542925817524605,74.64539478706561,1.040089784810246,0.0,6.961893884901569,73.6686550555693,74901.88376325883,15677.671715249022,34537.48061622499,4220.386361551298,8.230717280825758,9.121343222780439,39.755979641791264,16.544475831708713,26.388921449783414,9.319368849979163,7.981816459771905,44.306332913743084,7.53916355258992,40.22957052982839,4.70854333619962,0.991811082853444,2.2227040081732388,38.67143136362215,1150.0817627132158,76.66507976782543,20.32341584474667,2.972583977488873,0.062272655902460936,7.866098836821732
11374,46312,47.457126259420185,52.54287374057982,18.64978552814142,49.213940780365604,3.2660249663274885,0.1463470361520386,24.892271910113777,67.71146625278651,57725.598134254644,12605.782094655327,33735.663453166155,5560.90030182055,13.762554902225494,15.743115631981063,44.352749938830115,17.983560597261068,24.723441812510284,3.9276166092036617,9.05311984915272,24.00906661401015,3.928626877823341,58.271569935965616,9.350124706807913,0.9281251860057035,3.51603169365112,41.45405239886402,1924.669601300287,80.81954491078704,12.14797664335069,7.021082777469857,0.0,8.363464251568276
11429,22906,47.19851896772857,52.80148103227143,11.323557747932858,1.717245911260741,78.57814380679949,0.7793443577317136,2.555893483613517,67.66269337754741,72471.96548381164,18042.397272874532,25876.169659399016,3564.1814815912567,9.140756110555486,14.697084014888295,28.13792272811175,25.711528889505747,28.857267401607764,6.955848872202791,10.357019067757971,47.58325117020394,5.1754920264985085,42.72579949179725,1.4076764599622222,1.4227555213193186,1.6901581226157065,48.0863299102801,1482.0360932195115,72.9091109717758,22.263827857546158,4.81469724056204,0.0,14.334045767804922
11385,97973,49.22017329132947,50.77982670867053,42.5261729995878,47.85519473693293,2.5774789278968457,0.09197200570901129,5.73833446462006,58.71982573293832,59277.401806592716,12870.010456077553,26169.0709715006,4643.062842800812,14.23655618287504,19.54413507586942,26.941606170145384,26.51879822087299,22.174594079286713,12.417253510027813,11.945183162494796,26.950118288631867,4.126230152361502,58.826127396488246,6.85207061283546,1.245026459627469,1.9868016077282002,37.572839641866665,1535.940714797363,80.73670190282355,13.521102489305992,5.720042539828151,0.03406370581815233,6.9317084013663735
11422,32384,45.30146113785407,54.698538862145924,9.344857964848222,3.7040952793404363,82.86154563016457,0.25205248595634955,1.884270689644038,65.20504378548277,84761.28986477834,15180.939268961318,28512.25082169815,4026.1369581404715,7.700781718499123,12.854884315223815,30.711080895550115,26.208941151184536,27.04338263411932,6.342183002956866,9.683874973572564,50.92095245130668,9.14410672511449,35.76823381563627,1.199424956506027,0.46260468742938393,2.5441596729011966,49.24615562477844,2202.0076377627615,72.77361198712043,23.228246115468856,3.8643615908966917,0.11902332702550793,5.864955159953631
11375,61065,46.932443989949064,53.06755601005094,11.328117537399514,54.950393150440036,2.690168326624301,0.13733181899444724,27.811235366036524,69.65043843897429,81587.15699773074,17215.211281776657,47117.70376835375,7400.802230778322,7.44722173698655,5.987451220602214,58.7196633467514,11.16432523731532,21.622808550271635,3.4338487972756258,5.064663055513901,24.423315277569507,5.9364610635647415,58.01811695492452,5.794437649223182,1.0949443765210596,4.7167977168133435,41.42289300482128,1602.7610810389915,78.9812074086783,14.394158075641004,6.431431650019043,0.17727590427801093,5.801488147210472
11367,32665,45.96816604701453,54.031833952985465,13.775831063339405,53.28288828228189,6.74512261668311,0.07858310627156243,23.42313351460848,64.50404314962498,60078.93460352773,14049.314441012191,27167.000816971173,4171.0801089189545,11.98574931985432,14.819291554383339,46.218283377872396,15.881253406342413,25.835585831012814,5.223242507169487,6.863051771331324,38.75111716595305,9.380463214953481,42.23536784797006,5.768964577739959,0.8590190736046087,3.00506811977883,42.31888283383903,1928.1237057354303,77.45683923693937,16.794087193591366,5.6802724795311725,0.06256130792570275,6.684277929637453
11366,22815,46.02796048572267,53.97203951427731,8.788151344617713,41.298623900468655,3.952864101795583,0.0012780691414806152,41.777841137020395,66.31373810733552,76177.93892995932,18816.30317642219,29192.678262881218,4798.529434184658,15.309784389336214,20.643367912522585,47.41059476363627,11.606619255834552,26.11477457868756,4.753021823249686,10.127626750348313,46.60898612636433,7.965824490913139,35.444284080649986,4.808141480596455,1.4572534491037346,3.7174682719362,42.591720153039425,1174.2477166764202,83.24331652255596,12.32097841013602,4.434285556836135,0.0013447993944186046,8.646682055660861
11355,75888,49.39731768647567,50.602682313524326,13.879236372754955,9.51686197334448,2.2178261640601824,0.43016115777676805,71.33203517790102,49.480244880140354,43310.14316646184,11431.82280533789,19785.406140638024,3154.2592336824946,20.323213891705358,22.809251470321087,25.369047245301957,31.156341888236764,23.136412640329286,7.406423461679195,12.926324198147123,25.182084379250977,16.11905957258342,42.743125482295895,11.663357007956408,1.998982290910835,2.285046676128753,41.608390991615494,1775.8873992898882,85.94389880086277,8.430279373963394,5.530592412184652,0.08890397871557201,7.3348299976914
11354,50021,47.135116417443385,52.864883582556615,16.7612479061307,15.52020119098907,4.8359808851071255,0.11716485823199835,61.20105958707104,49.908066438696835,50181.10264048973,12823.133564852482,24128.61873506308,4056.6239414926804,20.373503099078455,24.647692805552225,30.014159691914987,28.08329032205481,25.72559772977545,6.650928632561573,9.502110334024076,29.242679128848817,13.743940128648715,40.30279399246429,12.673007775819654,0.9543055702469169,3.090422466313777,39.560458101572195,1889.9143986609104,84.61064936730601,9.688383538217318,5.692233079600041,0.0,6.419446945701794
11357,55440,48.084342476051575,51.91565752394841,13.397873760083355,65.12063367907663,0.5673494506824154,0.3344253346824257,18.34825261059652,71.66388655178262,76079.34863776178,18940.50863699719,35860.81354232818,5360.336980700277,5.850318355750377,5.227113748189086,41.58452426107211,13.640069275873033,29.677333494485012,8.30388175024896,6.766359783467702,61.920159338090606,8.671533658536262,22.827485856141227,3.4953620535019034,0.7238590109593318,2.314063299807618,36.703727859368634,1897.0166164867335,76.67339990593578,19.636070844841548,3.5925842330814257,0.09097838102632821,7.632826347113589
11697,4014,25.399400898652022,24.600599101347978,1.5,97.4,0.0,0.0,0.0,36.70743884173739,93333.0,21346.0,42135.0,4452.0,3.5,3.0,51.3,21.8,16.7,6.1,4.1,73.5,7.6,14.8,2.3,0.5,1.2,42.4,839.0,56.1,39.0,4.9,0.0,4.5
11356,24531,49.937184541870664,50.06281545812932,37.97699954808072,26.969227293213038,2.023949389970596,0.7621328513271849,30.041798463720937,54.300485747863256,57944.77044721522,7642.462720276757,24316.029823726833,4402.68052415858,13.930772706786957,19.15530953451082,24.947898779941195,23.237867148672816,30.177315860764494,9.079304112095697,12.53560777227212,38.35142340707698,11.829778581121358,39.622367826551724,5.54206958879043,0.6394938997059622,4.01486669675354,43.04270221415798,2200.6186172687385,85.83786714867281,7.801943063716919,6.18413917758086,0.17605061002940378,7.969588793511094
